class_accuracy,class_loss,loss,minutes_loss,minutes_mae,val_class_accuracy,val_class_loss,val_loss,val_minutes_loss,val_minutes_mae,learning_rate
0.794675350189209,0.39531460404396057,41.33373260498047,41.1157341003418,4.900551795959473,0.8321211934089661,0.33144238591194153,19.442838668823242,19.21953010559082,3.0643012523651123,0.0010000000474974513
0.784415602684021,0.39851051568984985,40.572349548339844,40.368919372558594,4.875051021575928,0.8375757336616516,0.3312692642211914,18.374303817749023,18.163623809814453,2.9945802688598633,0.0005000000237487257
0.7922077775001526,0.3921034038066864,40.02212142944336,39.80449295043945,4.873736381530762,0.8399999737739563,0.3289678990840912,18.394691467285156,18.180585861206055,2.99153995513916,0.0005000000237487257
0.7858441472053528,0.3959968388080597,39.56291961669922,39.36745071411133,4.8084917068481445,0.8272727131843567,0.3245156705379486,18.139808654785156,17.930395126342773,2.977586507797241,0.0005000000237487257
0.7887012958526611,0.3969687521457672,39.9434814453125,39.754241943359375,4.821353435516357,0.8460606336593628,0.32604649662971497,18.19852638244629,17.981565475463867,2.9763524532318115,0.0005000000237487257
0.7901298403739929,0.39667439460754395,39.5407600402832,39.36779022216797,4.821512699127197,0.8375757336616516,0.3253193497657776,18.59813690185547,18.379764556884766,3.0198895931243896,0.0005000000237487257
0.7935065031051636,0.3932414948940277,40.03798294067383,39.82855224609375,4.841624736785889,0.8369696736335754,0.32305771112442017,18.32292366027832,18.108314514160156,2.983686923980713,0.0005000000237487257
0.784805178642273,0.40356168150901794,39.11933135986328,38.916324615478516,4.80640983581543,0.8351514935493469,0.32535094022750854,18.193471908569336,17.991607666015625,2.984220027923584,0.0005000000237487257
0.7950649261474609,0.3903409540653229,38.507503509521484,38.31174087524414,4.719812393188477,0.8412120938301086,0.32436463236808777,18.047542572021484,17.842206954956055,2.973716974258423,0.0002500000118743628
0.7855843901634216,0.398822546005249,38.095516204833984,37.87907791137695,4.69219446182251,0.8290908932685852,0.3229316174983978,18.178903579711914,17.980506896972656,2.986215114593506,0.0002500000118743628
0.784415602684021,0.39898040890693665,38.5350456237793,38.3377799987793,4.7577805519104,0.8381817936897278,0.32250145077705383,18.041513442993164,17.841184616088867,2.9656364917755127,0.0002500000118743628
0.7903895974159241,0.395526260137558,37.627235412597656,37.40882873535156,4.73329496383667,0.8418181538581848,0.3236371576786041,18.153841018676758,17.951438903808594,2.97279953956604,0.0002500000118743628
0.7912986874580383,0.39055052399635315,37.132938385009766,36.92012023925781,4.660624027252197,0.8375757336616516,0.32132068276405334,18.181608200073242,17.982852935791016,2.9723851680755615,0.0002500000118743628
0.7879220843315125,0.39902862906455994,38.33762741088867,38.16791915893555,4.734099864959717,0.8399999737739563,0.3209496736526489,17.950359344482422,17.743671417236328,2.965021848678589,0.0002500000118743628
0.791038990020752,0.39430105686187744,37.72731399536133,37.51642608642578,4.685405731201172,0.8333333134651184,0.322409451007843,18.083580017089844,17.872190475463867,2.9554202556610107,0.0002500000118743628
0.7875324487686157,0.40159985423088074,37.964229583740234,37.75350570678711,4.708595275878906,0.8369696736335754,0.32454127073287964,18.150060653686523,17.93149185180664,2.9666402339935303,0.0002500000118743628
0.7850649356842041,0.4011574983596802,37.87358474731445,37.67380905151367,4.708498954772949,0.8357575535774231,0.32293403148651123,18.088064193725586,17.86635971069336,2.9645943641662598,0.0002500000118743628
0.7922077775001526,0.392936110496521,37.78095626831055,37.59519958496094,4.698235511779785,0.838787853717804,0.3239276111125946,18.173322677612305,17.955684661865234,2.971167802810669,0.0002500000118743628
0.7935065031051636,0.38688069581985474,37.05506134033203,36.90401077270508,4.651904582977295,0.8357575535774231,0.3228556215763092,17.956892013549805,17.74669075012207,2.9494099617004395,0.0001250000059371814
0.788051962852478,0.40552279353141785,38.16329574584961,37.9771614074707,4.703177452087402,0.8369696736335754,0.3229968845844269,17.928312301635742,17.721391677856445,2.963930130004883,0.0001250000059371814
0.7866233587265015,0.40427741408348083,37.11317825317383,36.927215576171875,4.659989356994629,0.8363636136054993,0.3227042853832245,17.969249725341797,17.761112213134766,2.962783098220825,0.0001250000059371814
0.7853246927261353,0.40311163663864136,37.10932159423828,36.91172790527344,4.648475170135498,0.8339393734931946,0.32242506742477417,17.963438034057617,17.753328323364258,2.96205472946167,0.0001250000059371814
0.7916883230209351,0.4022935628890991,36.74638748168945,36.560218811035156,4.630133628845215,0.8345454335212708,0.3226625621318817,17.938262939453125,17.727928161621094,2.959733009338379,6.25000029685907e-05
0.7850649356842041,0.40323999524116516,37.02573776245117,36.825599670410156,4.668007850646973,0.8393939137458801,0.3218896985054016,17.8885498046875,17.678058624267578,2.954564094543457,6.25000029685907e-05
0.7825974225997925,0.40644678473472595,37.07198715209961,36.88310241699219,4.644401550292969,0.8381817936897278,0.322433203458786,17.900245666503906,17.691577911376953,2.955116033554077,6.25000029685907e-05
